SKU,Type,Name,Description,Categories,Images,Regular price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
WDO0001,simple,Panel LED Cuadrado Empotrable 59. 5*59.5cm 36W 3000LM 90260V,"<p>Descubre la confiabilidad de <strong>Panel LED Cuadrado Empotrable 59. 5*59.5cm 36W 3000LM 90260V</strong>. Una solución indispensable dentro de la línea de iluminación  y  interior, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WDO0001.jpg,465.0,,,,,,,,,,,,,
40PANLEDMV,simple,Panel LED Inteligente 40W Cct Atenuable Conexion Wifi Inter,"<p>Optimiza tus proyectos con <strong>Panel LED Inteligente 40W Cct Atenuable Conexion Wifi Inter</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de iluminación  y  interior, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_40PANLEDMV.jpg,1701.0,,,,,,,,,,,,,
MEGA0045,simple,Panel LED Red 12W Sobp Prl12f,"<p>Descubre la confiabilidad de <strong>Panel LED Red 12W Sobp Prl12f</strong>. Una solución indispensable dentro de la línea de iluminación  y  interior, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_MEGA0045.jpg,253.18,,,,,,,,,,,,,
FKSS1265,simple,Panel LED Slim (luz Fría) - 12W,"<p>Descubre la confiabilidad de <strong>Panel LED Slim (luz Fría) - 12W</strong>. Una solución indispensable dentro de la línea de iluminación  y  interior, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",ILUMINACIÓN > Interior,https://dummyimage.com/600x600/cccccc/000000.png,110.8,,Medida,12w,1.0,1.0,Marca,,1.0,1.0,,,,
FKSS965,simple,Panel LED Slim (luz Fría) - 9W,"<p>El <strong>Panel LED Slim (luz Fría) - 9W</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de iluminación  y  interior, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",ILUMINACIÓN > Interior,https://dummyimage.com/600x600/cccccc/000000.png,97.76,,Medida,9w,1.0,1.0,Marca,,1.0,1.0,,,,
FKSTRI12,simple,Panel LED Slim Tricolor - 12W,"<p>El <strong>Panel LED Slim Tricolor - 12W</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de iluminación  y  interior, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",ILUMINACIÓN > Interior,https://dummyimage.com/600x600/cccccc/000000.png,200.95,,Medida,12w,1.0,1.0,Marca,,1.0,1.0,,,,
FKSTRI18,simple,Panel LED Slim Tricolor - 18W,"<p>Descubre la confiabilidad de <strong>Panel LED Slim Tricolor - 18W</strong>. Una solución indispensable dentro de la línea de iluminación  y  interior, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",ILUMINACIÓN > Interior,https://dummyimage.com/600x600/cccccc/000000.png,260.7,,Medida,18w,1.0,1.0,Marca,,1.0,1.0,,,,
18PTLLEDR6,simple,Panel LED Sobreponer 18W Luz Fría,"<p>Descubre la confiabilidad de <strong>Panel LED Sobreponer 18W Luz Fría</strong>. Una solución indispensable dentro de la línea de iluminación  y  interior, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_18PTLLEDR6.jpg,232.76,,,,,,,,,,,,,
FKSF1265,simple,Panel LED Sobrepuesto (luz Fría) - 12W,"<p>El <strong>Panel LED Sobrepuesto (luz Fría) - 12W</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de iluminación  y  interior, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",ILUMINACIÓN > Interior,https://dummyimage.com/600x600/cccccc/000000.png,123.82,,Medida,12w,1.0,1.0,Marca,,1.0,1.0,,,,
FKSF1865,simple,Panel LED Sobrepuesto (luz Fría) - 18W,"<p>Optimiza tus proyectos con <strong>Panel LED Sobrepuesto (luz Fría) - 18W</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de iluminación  y  interior, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",ILUMINACIÓN > Interior,https://dummyimage.com/600x600/cccccc/000000.png,169.46,,Medida,18w,1.0,1.0,Marca,,1.0,1.0,,,,
S00248,simple,Panel LED-rb 9W 65K 100-265v Blanco,"<p>Descubre la confiabilidad de <strong>Panel LED-rb 9W 65K 100-265v Blanco</strong>. Una solución indispensable dentro de la línea de iluminacion, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",ILUMINACION,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_S00248.jpg,67.62,,,,,,,,,,,,,
PANEL001,simple,Panel Yeso 1.22 X 2.44m 12.7mm,"<p>Optimiza tus proyectos con <strong>Panel Yeso 1.22 X 2.44m 12.7mm</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de iluminacion, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",ILUMINACION,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PANEL001.jpg,262.56,,,,,,,,,,,,,
TABL0007,simple,Panel de Cemento Permabase 1/2 X 4 X 8,"<p>Descubre la confiabilidad de <strong>Panel de Cemento Permabase 1/2 X 4 X 8</strong>. Una solución indispensable dentro de la línea de iluminacion, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",ILUMINACION,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TABL0007.png,1070.43,,,,,,,,,,,,,
PHIL0040,simple,Panel de LED 40W 100-277v Luz Fría 120GRADOS 57139Z Philco,"<p>El <strong>Panel de LED 40W 100-277v Luz Fría 120GRADOS 57139Z Philco</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de iluminacion, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",ILUMINACION,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PHIL0040.png,336.21,,,,,,,,,,,,,
FKSS1865,simple,Panl LED Slim 18W Fokasu,"<p>El <strong>Panl LED Slim 18W Fokasu</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de iluminación  y  interior, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FKSS1865.jpg,141.22,,,,,,,,,,,,,
P61600,simple,11W Par30 Dim Fl 2700K Greenlite,"<p>El <strong>11W Par30 Dim Fl 2700K Greenlite</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de iluminación  y  interior, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_P61600.png,240.0,,,,,,,,,,,,,
65012,simple,"Paraguas de 135 Cm, Truper","<p>El <strong>Paraguas de 135 Cm, Truper</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de varios, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",VARIOS,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PARAG-130.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PARAG-130_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PARAG-130_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PARAG-130_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PARAG-130_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PARAG-130_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PARAG-130_FC1.jpg",211.21,,,,,,,,,,,,,
