SKU,Type,Name,Description,Categories,Images,Regular price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s)
ZASA0007-BASE,variable,Term Ojo sin Aislar C/corto Cal.,"Zapata  calibre 6 para terminación y conexión de conductores eléctricos en tableros, terminales y equipos. Fabricada en cobre electrolítico estañado para una conexión de baja resistencia y alta durabilidad. Asegura un contacto eléctrico confiable que previene puntos calientes y fallas en la instalación.",,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,,,Medida,"6 1/4 pulg, 6 3/8 pulg, 6 1/2 pulg, 4 1/2 pulg",1,1,,
ZASA0007,variation,Term Ojo sin Aislar C/corto Cal. - 6 1/4 pulg,"Zapata  calibre 6 para terminación y conexión de conductores eléctricos en tableros, terminales y equipos. Fabricada en cobre electrolítico estañado para una conexión de baja resistencia y alta durabilidad. Asegura un contacto eléctrico confiable que previene puntos calientes y fallas en la instalación.",,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,8.49,id:ZASA0007-BASE,Medida,6 1/4 pulg,1,1,,
ZASA0009,variation,Term Ojo sin Aislar C/corto Cal. - 6 3/8 pulg,"Zapata  calibre 6 para terminación y conexión de conductores eléctricos en tableros, terminales y equipos. Fabricada en cobre electrolítico estañado para una conexión de baja resistencia y alta durabilidad. Asegura un contacto eléctrico confiable que previene puntos calientes y fallas en la instalación.",,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,10.79,id:ZASA0007-BASE,Medida,6 3/8 pulg,1,1,,
ZASA0010,variation,Term Ojo sin Aislar C/corto Cal. - 6 1/2 pulg,"Zapata  calibre 6 para terminación y conexión de conductores eléctricos en tableros, terminales y equipos. Fabricada en cobre electrolítico estañado para una conexión de baja resistencia y alta durabilidad. Asegura un contacto eléctrico confiable que previene puntos calientes y fallas en la instalación.",,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,14.55,id:ZASA0007-BASE,Medida,6 1/2 pulg,1,1,,
ZASA0014,variation,Term Ojo sin Aislar C/corto Cal. - 4 1/2 pulg,"Zapata  calibre 4 para terminación y conexión de conductores eléctricos en tableros, terminales y equipos. Fabricada en cobre electrolítico estañado para una conexión de baja resistencia y alta durabilidad. Asegura un contacto eléctrico confiable que previene puntos calientes y fallas en la instalación.",,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,19.26,id:ZASA0007-BASE,Medida,4 1/2 pulg,1,1,,
ZACC0006-BASE,variable,Term Ojo sin Aislar C/corto Cal. 2/0,"Zapata  calibre 2/0 para terminación y conexión de conductores eléctricos en tableros, terminales y equipos. Fabricada en cobre electrolítico estañado para una conexión de baja resistencia y alta durabilidad. Asegura un contacto eléctrico confiable que previene puntos calientes y fallas en la instalación.",,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,,,Medida,"1/2 pulg, 3/8 pulg",1,1,,
ZACC0006,variation,Term Ojo sin Aislar C/corto Cal. 2/0 - 1/2 pulg,"Zapata  calibre 2/0 para terminación y conexión de conductores eléctricos en tableros, terminales y equipos. Fabricada en cobre electrolítico estañado para una conexión de baja resistencia y alta durabilidad. Asegura un contacto eléctrico confiable que previene puntos calientes y fallas en la instalación.",,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,29.76,id:ZACC0006-BASE,Medida,1/2 pulg,1,1,,
ZACC0023,variation,Term Ojo sin Aislar C/corto Cal. 2/0 - 3/8 pulg,"Zapata  calibre 2/0 para terminación y conexión de conductores eléctricos en tableros, terminales y equipos. Fabricada en cobre electrolítico estañado para una conexión de baja resistencia y alta durabilidad. Asegura un contacto eléctrico confiable que previene puntos calientes y fallas en la instalación.",,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,39.48,id:ZACC0006-BASE,Medida,3/8 pulg,1,1,,
ZASA0028-BASE,variable,Term Ojo sin Aislar C/corto Cal. 3/0,"Zapata  calibre 3/0 para terminación y conexión de conductores eléctricos en tableros, terminales y equipos. Fabricada en cobre electrolítico estañado para una conexión de baja resistencia y alta durabilidad. Asegura un contacto eléctrico confiable que previene puntos calientes y fallas en la instalación.",,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,,,Medida,"3/8 pulg, 1/2 pulg",1,1,,
ZASA0028,variation,Term Ojo sin Aislar C/corto Cal. 3/0 - 3/8 pulg,"Zapata  calibre 3/0 para terminación y conexión de conductores eléctricos en tableros, terminales y equipos. Fabricada en cobre electrolítico estañado para una conexión de baja resistencia y alta durabilidad. Asegura un contacto eléctrico confiable que previene puntos calientes y fallas en la instalación.",,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,46.43,id:ZASA0028-BASE,Medida,3/8 pulg,1,1,,
ZASA0029,variation,Term Ojo sin Aislar C/corto Cal. 3/0 - 1/2 pulg,"Zapata  calibre 3/0 para terminación y conexión de conductores eléctricos en tableros, terminales y equipos. Fabricada en cobre electrolítico estañado para una conexión de baja resistencia y alta durabilidad. Asegura un contacto eléctrico confiable que previene puntos calientes y fallas en la instalación.",,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,46.43,id:ZASA0028-BASE,Medida,1/2 pulg,1,1,,
ZAPU0001,simple,Term Punta Ferrul Cal 10 Amarilla,"Zapata punta de ferrule calibre 10 para terminación y conexión de conductores eléctricos en tableros, terminales y equipos. Fabricada en cobre electrolítico estañado para una conexión de baja resistencia y alta durabilidad. Asegura un contacto eléctrico confiable que previene puntos calientes y fallas en la instalación.",,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,2.19,,,,,,,
ZAPU0003,simple,Term Punta Ferrul Cal 14-16 Azul,"Zapata punta de ferrule calibre 14 para terminación y conexión de conductores eléctricos en tableros, terminales y equipos. Fabricada en cobre electrolítico estañado para una conexión de baja resistencia y alta durabilidad. Asegura un contacto eléctrico confiable que previene puntos calientes y fallas en la instalación.",,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,2.19,,,,,,,
ZAPU0002,simple,Term Punta Ferrul Cal 18-20 Roja,"Zapata punta de ferrule calibre 18 para terminación y conexión de conductores eléctricos en tableros, terminales y equipos. Fabricada en cobre electrolítico estañado para una conexión de baja resistencia y alta durabilidad. Asegura un contacto eléctrico confiable que previene puntos calientes y fallas en la instalación.",,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,1.98,,,,,,,
ZAPU0004,simple,Term Punta Ferrul Cal 18-22 Roja,"Zapata punta de ferrule calibre 18 para terminación y conexión de conductores eléctricos en tableros, terminales y equipos. Fabricada en cobre electrolítico estañado para una conexión de baja resistencia y alta durabilidad. Asegura un contacto eléctrico confiable que previene puntos calientes y fallas en la instalación.",,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,1.98,,,,,,,
ZAPU0005,simple,Term Punta Phoenix Cal 10-12 Amarilla,"Zapata  calibre 10 para terminación y conexión de conductores eléctricos en tableros, terminales y equipos. Fabricada en cobre electrolítico estañado para una conexión de baja resistencia y alta durabilidad. Asegura un contacto eléctrico confiable que previene puntos calientes y fallas en la instalación.",,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,4.21,,,,,,,
TERM0001,simple,Termo 500 Manga Termo con Tractil Cal 3/0-500,"Termo de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,0.0,,,,,,,
TERM630,simple,Termocontractil 1.2 Mts 6-3/0,"Termocontractil de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,354.69,,,,,,,
TERMI001,simple,Termocontractil Negro de 1,"Termocontractil de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,60.44,,,,,,,
TERM12,simple,Termocontractil Termofil 600v 1/2 Riser,"Termocontractil de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,10.35,,,,,,,
TERM14,simple,Termocontractil Termofil 600v 1/4 Riser,"Termocontractil de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,6.0,,,,,,,
TERM2,simple,Termocontractil Termofil 600v 2 Riser,"Termocontractil de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,72.0,,,,,,,
TERM34,simple,Termocontractil Termofil 600v 3/4 Riser,"Termocontractil de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,21.75,,,,,,,
TERM38,simple,Termocontractil Termofil 600v 3/8 Riser,"Termocontractil de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,8.25,,,,,,,
T61000,simple,Test Fluke T6-1000,"Test de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",9450.0,,,,,,,
CHAR0039,simple,"Th-06r081a Tee Horizontal 06"" Radio 8","Th-06r081a de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://m.media-amazon.com/images/I/41x7qK5d7bL._AC_UF894,1000_QL80_.jpg",718.19,,,,,,,
CHAR0038,simple,"Th-18r081a Tee Horizontal 18"" Radio 8","Th-18r081a de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://m.media-amazon.com/images/I/41x7qK5d7bL._AC_UF894,1000_QL80_.jpg",1027.53,,,,,,,
THIN0001,simple,Thinener Cope Estandar,"Thinener de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://m.media-amazon.com/images/I/71+RvRp9CML._AC_UF894,1000_QL80_.jpg",560.57,,,,,,,
103714,simple,"Tijera 10"" Multiusos, de Acero Inoxidable, Expert","Tijera de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/TIMU-10X.jpg, https://www.truper.com/media/import/imagenes/TIMU-10X+EI1.jpg, https://www.truper.com/media/import/imagenes/TIMU-10X+EM1.jpg, https://www.truper.com/media/import/imagenes/TIMU-10X+E1.jpg, https://www.truper.com/media/import/imagenes/TIMU-10X+FC1.jpg, https://www.truper.com/media/import/imagenes/TIMU-10X+FC2.jpg",228.45,,,,,,,
303R,simple,Tijera con Mango Rubber Grip para Hoj Aviacalatero Tipo Avia,Producto de excelente calidad: Tijera con Mango Rubber Grip para Hoj Aviacalatero Tipo Avia. Ideal para uso general o especializado. Adquiérelo al mejor precio.,Nuevo,,615.6,,,,,,,
18531,simple,"Tijera de Aviaciã³nâ 10""â Corte Recto, Truper","Tijera de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/TAV-R.jpg, https://www.truper.com/media/import/imagenes/TAV-R+D1.jpg, https://www.truper.com/media/import/imagenes/TAV-R+EI1.jpg, https://www.truper.com/media/import/imagenes/TAV-R+EIND1.jpg, https://www.truper.com/media/import/imagenes/TAV-R+EM1.jpg, https://www.truper.com/media/import/imagenes/TAV-R+E1.jpg, https://www.truper.com/media/import/imagenes/TAV-R+FC1.jpg, https://www.truper.com/media/import/imagenes/TAV-R+FC2.jpg",241.14,,,,,,,
18377,simple,"Tijera para Poda 55 Cm, Classic, Mangos de Madera, Truper","Tijera de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/T-19.jpg, https://www.truper.com/media/import/imagenes/T-19+FC1.jpg, https://www.truper.com/media/import/imagenes/T-19+FC2.jpg",231.9,,,,,,,
18399,simple,"Tijera para Ramas 70 Cm, Classic, Mangos Tubulares, Truper","Tijera de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/TB-122.jpg, https://www.truper.com/media/import/imagenes/TB-122+EI1.jpg, https://www.truper.com/media/import/imagenes/TB-122+EM1.jpg, https://www.truper.com/media/import/imagenes/TB-122+E1.jpg, https://www.truper.com/media/import/imagenes/TB-122+FC1.jpg, https://www.truper.com/media/import/imagenes/TB-122+FC2.jpg",231.9,,,,,,,
